"";"PROBEID";"SYMBOL";"ENTREZID";"GENENAME";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"47";"10347117";"Cps1";"227231";"carbamoyl-phosphate synthetase 1";-0,0686100319287499;8,3957144348;-0,436343769417849;0,671366252936411;0,885442758225646;-6,27989053625257
"48";"10347277";"Igfbp2";"16008";"insulin-like growth factor binding protein 2";-0,243476240656513;8,82330223409098;-1,58709016204165;0,141932015825096;0,467252236032155;-5,18241968336423
"49";"10347282";"Rufy4";"435626";"RUN and FYVE domain containing 4";0,113335788931056;7,24322608299523;1,39883609085708;0,19051540682604;0,529656118602463;-5,42774418223885
"50";"10347310";"Pnkd";"56695";"paroxysmal nonkinesiogenic dyskinesia";-0,0339855319136362;9,64571031681233;-0,35856697953946;0,726978145318988;0,908980568471654;-6,31227310187073
"51";"10347335";"Slc11a1";"18173";"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1";-0,0952070552852522;8,95652566197662;-0,708602329589058;0,493903692770502;0,792922479749242;-6,11948205307963
"52";"10347364";"Vil1";"22349";"villin 1";-0,28991116289197;9,45956381262349;-1,42087837636226;0,184176303005286;0,520721302368704;-5,40006481117445
"53";"10347417";"Bcs1l";"66821";"BCS1-like (yeast)";-0,0346669877761894;9,91999061705045;-0,342172465352428;0,738928096176457;0,913148477470802;-6,31831155310204
"54";"10347481";"Cyp27a1";"104086";"cytochrome P450, family 27, subfamily a, polypeptide 1";-0,652429459805271;11,0195839193507;-4,84513026479705;0,000577085383495317;0,0348655752528421;0,0353653381428343
"55";"10347888";"Ccl20";"20297";"chemokine (C-C motif) ligand 20";-0,243381633123317;7,69129546801819;-1,21035402081433;0,252515201337537;0,60480702133453;-5,65189195437431
"56";"10347948";"Sp100";"20684";"nuclear antigen Sp100";0,271682811743167;7,16245108143947;0,589427172128773;0,567959886426298;0,836161798258992;-6,19849616591528
"57";"10348000";"2810459M11Rik";"72792";"RIKEN cDNA 2810459M11 gene";-0,298446193344681;8,77539803494471;-3,56275903845885;0,00473254468928901;0,0886260675208181;-2,00909598790577
"58";"10348194";"Efhd1";"98363";"EF hand domain containing 1";-0,121395578577594;6,60621249707454;-0,705360886877282;0,495837176427569;0,795062771048946;-6,12180672663278
"59";"10348234";"Neu2";"23956";"neuraminidase 2";-0,177162267814696;7,76947463652306;-1,36749907184236;0,199843563348175;0,541976515067624;-5,46658827623894
"60";"10348424";"Sh3bp4";"98402";"SH3-domain binding protein 4";0,212373394047056;9,53813949352231;2,15172152781584;0,0554660963816287;0,296939752704625;-4,34962551548093
"61";"10348432";"Agap1";"347722";"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1";0,0939144938245384;10,9590795344873;1,25940191256325;0,234986615368097;0,582702473944668;-5,59581372689715
"62";"10348471";"Mlph";"171531";"melanophilin";-0,159056654704672;8,59693921208988;-1,51697192513927;0,158598589309035;0,490187479137244;-5,27609339832809
"63";"10348493";"Lrrfip1";"16978";"leucine rich repeat (in FLII) interacting protein 1";0,072497250445311;10,0063377224588;0,860365774984436;0,408679821533477;0,739411798318145;-6,00005343292048
"64";"10348537";"Ramp1";"51801";"receptor (calcitonin) activity modifying protein 1";0,0201754494643822;7,25760975216765;0,149356531703213;0,884083972395199;0,959932854066246;-6,36838302253705
"65";"10348547";"Ube2f";"67921";"ubiquitin-conjugating enzyme E2F (putative)";0,0713851580225242;9,13087093692317;0,88521489137076;0,39573324472663;0,731122965696945;-5,97857655938194
"66";"10348580";"Klhl30";"70788";"kelch-like 30";0,513631452605844;7,18431360772096;3,37337064094203;0,00656133851984787;0,103288827249066;-2,32572833115318
"67";"10348590";"Erfe";"227358";"erythroferrone";0,246659519053033;8,20435990197425;1,85241823350762;0,092069897756825;0,380810701805939;-4,80646313365276
"68";"10348653";"Gpc1";"14733";"glypican 1";0,029679202944795;9,53190841396143;0,228126846275828;0,823900779098704;0,938141452529935;-6,35262422182362
"69";"10348666";"Dusp28";"67446";"dual specificity phosphatase 28";0,167640340617496;8,72665001287274;2,12957168238914;0,0576152761791805;0,301655341921008;-4,38438647846734
"70";"10348702";"Agxt";"11611";"alanine-glyoxylate aminotransferase";0,0726286588611771;7,77074140971968;0,869348169669191;0,403966845408655;0,736672811264706;-5,99235085634683
"71";"10348739";"Sned1";"208777";"sushi, nidogen and EGF-like domains 1";0,249879715803699;8,05129342116618;2,3466800650097;0,0395897073522722;0,249142772335964;-4,03845395660343
"72";"10349081";"Phlpp1";"98432";"PH domain and leucine rich repeat protein phosphatase 1";0,0252647875800189;9,31432142755747;0,367896882430525;0,720211209894045;0,907787660387344;-6,30871367407024
"73";"10349174";"Serpinb8";"20725";"serine (or cysteine) peptidase inhibitor, clade B, member 8";-0,50071778923723;7,92392205791523;-2,97461061948781;0,0131621604333058;0,147132079733539;-2,99659345103116
"74";"10349295";"Tfcp2l1";"81879";"transcription factor CP2-like 1";-0,454298909730705;9,83972714454532;-3,35033256543334;0,00682876009168138;0,104700777840734;-2,36438067363223
"75";"10349319";"Sctr";"319229";"secretin receptor";-0,0128881596749579;7,2766066630245;-0,107748588313019;0,916213213876363;0,9708951598287;-6,37406371671998
"76";"10349383";"Slc35f5";"74150";"solute carrier family 35, member F5";-0,15059018538639;11,2911050238231;-2,05390611302481;0,0655690926416041;0,323118431591127;-4,5020842943508
"77";"10349401";"Gpr39";"71111";"G protein-coupled receptor 39";-0,0895396955936842;10,6534033702595;-0,941962925448929;0,367243513901998;0,708515694937603;-5,92757771863202
"78";"10349404";"Mgat5";"107895";"mannoside acetylglucosaminyltransferase 5";0,0606013379731731;9,7927559857637;0,848104907766106;0,415173349087688;0,742694078607536;-6,01045550921063
"79";"10349431";"Acmsd";"266645";"amino carboxymuconate semialdehyde decarboxylase";-0,452369443356508;8,92280996526762;-1,01436029152401;0,333068752612411;0,683480618637925;-5,85867964598143
"80";"10349580";"Pigr";"18703";"polymeric immunoglobulin receptor";-0,209677340744786;8,77699157754862;-0,868951346449192;0,404174264392124;0,736672811264706;-5,99269259796292
"81";"10349637";"Fam72a";"108900";"family with sequence similarity 72, member A";0,0125234674739723;6,68885241767;0,0953892065542363;0,925790127742211;0,974093280674329;-6,37539779259976
"82";"10349648";"Ctse";"13034";"cathepsin E";0,00373613323015221;7,94801304290843;0,0333123394802912;0,974046261039818;0,991234163781246;-6,37964524248682
"83";"10349661";"Rab7b";"226421";"RAB7B, member RAS oncogene family";-0,098186732359812;7,74005966174151;-0,310277558794584;0,762382123800484;0,919038135934382;-6,32926660004285
"84";"10349694";"Pm20d1";"212933";"peptidase M20 domain containing 1";-0,157414930296758;10,142978556654;-2,49126373216105;0,030759872111611;0,220762346870561;-3,8026922669268
"85";"10349711";"Slc41a1";"98396";"solute carrier family 41, member 1";0,109640883721559;9,5878894395476;1,2024975056489;0,255417871422018;0,608486569723086;-5,66072031337404
"86";"10349724";"Rab29";"226422";"RAB29, member RAS oncogene family";-0,125676339285382;9,58125779559347;-1,5017795290411;0,162426243084923;0,494191669711874;-5,29604062579089
"87";"10349773";"Klhdc8a";"213417";"kelch domain containing 8A";0,158885686560382;7,31751913003936;2,07604412625244;0,0631404203520115;0,317792150418333;-4,46782232275694
"88";"10349782";"Nuak2";"74137";"NUAK family, SNF1-like kinase, 2";-0,11977949181629;11,6405260731798;-0,752792562150855;0,468010281835575;0,776175644888407;-6,08683183962998
"89";"10349793";"Dstyk";"213452";"dual serine/threonine and tyrosine protein kinase";-0,024233320998496;9,38314121628091;-0,278857593390651;0,785734484495758;0,926702598632171;-6,33902973980301
"90";"10349872";"Plekha6";"240753";"pleckstrin homology domain containing, family A member 6";-0,0731876304807422;8,56245263705505;-0,8659577439582;0,405741371548791;0,73790906087529;-5,99526632963608
"91";"10349932";"Etnk2";"214253";"ethanolamine kinase 2";-0,20336957952902;7,8688232000211;-2,01704791408646;0,0698091166528058;0,332415931610119;-4,5587929315071
"92";"10350046";"Kdm5b";"75605";"lysine (K)-specific demethylase 5B";0,0611040770459521;11,3096506220841;0,755222341297705;0,466611905330191;0,776175644888407;-6,08498516075719
"93";"10350136";"Csrp1";"13007";"cysteine and glycine-rich protein 1";-0,184862363807635;12,3840204926407;-1,72476420965346;0,113645569133744;0,419455464257274;-4,99130222862436
"94";"10350159";"Lad1";"16763";"ladinin";0,427524226215358;8,63579965309147;2,37368633919663;0,037771395486567;0,242338599360718;-3,99469957138781
"95";"10350173";"Tnnt2";"21956";"troponin T2, cardiac";0,669360197633225;10,0577312802201;2,12735559620186;0,0578346103820967;0,301655341921008;-4,38785691369805
"96";"10350247";"Kif21b";"16565";"kinesin family member 21B";0,152373582101632;7,96187451995041;1,3901939002031;0,193050593296552;0,533332477397932;-5,43851663276832
"97";"10350339";"Mir181a-1";"735252";"microRNA 181a-1";0,100012303712831;4,39812303389563;0,819545822662073;0,430568139096091;0,755073787129964;-6,03418020708498
"98";"10350341";"Mir181b-1";"723890";"microRNA 181b-1";-0,0180480169305604;6,68735765675952;-0,06337412884131;0,95065119608176;0,983392730268502;-6,37809962314657
"99";"10350392";"Aspm";"12316";"abnormal spindle microtubule assembly";-0,0853411271675881;6,45251180449425;-0,865265324971935;0,406104434881711;0,73790906087529;-5,99586054067184
"100";"10350425";"F13b";"14060";"coagulation factor XIII, beta subunit";-0,285013951312534;8,15181504347522;-0,880396326730489;0,398221342018958;0,731536133481291;-5,98278232063249
"101";"10350516";"Ptgs2";"19225";"prostaglandin-endoperoxide synthase 2";1,59408551165571;9,37067856039235;7,8204906838521;1,03151392346451e-05;0,00625401830980379;3,82413354392979
"102";"10350594";"Ivns1abp";"117198";"influenza virus NS1A binding protein";-0,018975374233472;11,656996209643;-0,196129592654232;0,848228606198766;0,948812029195226;-6,35981314121464
"103";"10350630";"Fam129a";"63913";"family with sequence similarity 129, member A";-0,172459047386653;7,48117783637501;-0,984679273468152;0,346785857748518;0,691998543255184;-5,88743668803059
"104";"10350689";"Ncf2";"17970";"neutrophil cytosolic factor 2";0,0179026564979559;6,79631141768616;0,133508430946104;0,896299296586761;0,964488826662874;-6,37076281853933
"105";"10350733";"Rgs16";"19734";"regulator of G-protein signaling 16";0,443627673197037;8,53926073153986;1,93277203791488;0,08048929038925;0,357378082874404;-4,68678362799263
"106";"10350742";"Rnasel";"24014";"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)";0,132676250667555;6,91405073777522;0,884722143118446;0,395987183209475;0,731122965696945;-5,97900754646332
"107";"10350749";"Teddm1b";"433365";"transmembrane epididymal protein 1B";-0,00384358158793319;7,61111581047911;-0,0225435215256382;0,982434350756722;0,994584945160656;-6,37996515622686
"108";"10350766";"Stx6";"58244";"syntaxin 6";0,0632305147678451;10,34658236146;0,777288607535242;0,454034613532893;0,769863663925809;-6,06797141433045
"109";"10350864";"Sec16b";"89867";"SEC16 homolog B (S. cerevisiae)";-0,247195956030694;9,96633043027219;-1,72666379201772;0,113293440431774;0,419226403281352;-4,98860295393951
"110";"10350977";"4930523C07Rik";"67647";"RIKEN cDNA 4930523C07 gene";-0,146230784548399;8,78225243535197;-2,24193371771967;0,0474783674756386;0,275374531358704;-4,20673702007792
"111";"10351013";"Rc3h1";"381305";"RING CCCH (C3H) domains 1";-0,0240272994749464;9,56958483261624;-0,190158492414433;0,852787767893131;0,950771121622654;-6,36103556639083
"112";"10351015";"Serpinc1";"11905";"serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1";-0,405774948204076;10,8298112579813;-2,02044984019892;0,0694072218431212;0,331670885556691;-4,55357682213275
"113";"10351035";"Gas5";"14455";"growth arrest specific 5";0,247108285353491;8,81879910973784;0,94448644439181;0,36601139901883;0,707518988578914;-5,92524772488223
"114";"10351099";"Tnfsf18";"240873";"tumor necrosis factor (ligand) superfamily, member 18";-0,117718785236534;6,0301602948943;-0,451131376931966;0,661009926844695;0,881172938990499;-6,27304136261066
"115";"10351179";"Mettl18";"69962";"methyltransferase like 18";-0,203383524565115;7,81469627424048;-1,6242453507955;0,13374025246274;0,452186396567892;-5,13174871725345
"116";"10351224";"F5";"14067";"coagulation factor V";-0,0812275944816303;9,16004374889118;-0,386031192239111;0,707130630049957;0,903739000905642;-6,30154079586223
"117";"10351269";"Ccdc181";"74895";"coiled-coil domain containing 181";-0,164089249244834;8,09287997547668;-1,57687437263425;0,144260452780375;0,470420979795991;-5,19622840667261
"118";"10351293";"Dpt";"56429";"dermatopontin";0,589081085699495;6,13681640571236;2,88521311205248;0,0153999505612059;0,15630949819624;-3,14690705143586
"119";"10351347";"Creg1";"433375";"cellular repressor of E1A-stimulated genes 1";-0,313463293411333;12,0201187576216;-2,55482742162226;0,0275183864235309;0,210246146697302;-3,69799394650607
"120";"10351380";"Ildr2";"100039795";"immunoglobulin-like domain containing receptor 2";-0,411222719585385;8,5096351871594;-3,53581892122941;0,00495672863187304;0,0895209886361411;-2,05399637336791
"121";"10351414";"Aldh9a1";"56752";"aldehyde dehydrogenase 9, subfamily A1";-0,247238294179065;11,2384734135924;-4,22145034584716;0,00156415602163517;0,0532757839583792;-0,932760026460971
"122";"10351430";"Rxrg";"20183";"retinoid X receptor gamma";-0,0726862145220597;7,7779178288937;-0,521248698831771;0,612939911878462;0,856048582815851;-6,23759569876985
"123";"10351491";"Olfml2b";"320078";"olfactomedin-like 2B";-0,324081454323709;10,172093854859;-3,0020239571358;0,0125439715136942;0,144028632199091;-2,95045468119997
"124";"10351546";"Apoa2";"11807";"apolipoprotein A-II";-0,42117400853579;12,1694210748868;-5,00558059033056;0,000450457610239231;0,0306428919594137;0,275003386178508
"125";"10351551";"Adamts4";"240913";"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4";0,264755714371725;7,53692438456076;1,82126510209468;0,0969588363975529;0,390528646601255;-4,85219560240325
"126";"10351792";"Slamf9";"98365";"SLAM family member 9";-0,406105221817958;9,71189136045339;-2,25503846742967;0,0464141298020742;0,272164716069253;-4,18581533170415
"127";"10351801";"Igsf9";"93842";"immunoglobulin superfamily, member 9";-0,128721872224826;9,14785022105321;-0,758959614608398;0,46446624310378;0,775764180751662;-6,08213437377339
"128";"10351852";"Crp";"12944";"C-reactive protein, pentraxin-related";-0,49998098423011;9,76306665089063;-1,69218839584308;0,119839581431001;0,429509799267184;-5,03733720308268
"129";"10351867";"Aim2";"383619";"absent in melanoma 2";0,141679578423379;7,33580491646822;0,811971566482252;0,434714118400296;0,758396064242523;-6,04035290235637
"130";"10351880";"Ifi208";"100033459";"interferon activated gene 208";0,325970511705839;4,99445980393054;3,09402579340623;0,010675959378356;0,130640643712483;-2,79553204139024
"131";"10352000";"Kmo";"98256";"kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)";-0,262774605754229;9,27600303078695;-2,14853697892329;0,0557703194158743;0,297831549075065;-4,35463138558767
"132";"10352092";"Zbtb18";"30928";"zinc finger and BTB domain containing 18";0,289185417543766;9,32653044790846;3,90623471345914;0,00264027013379124;0,0669968546449527;-1,44205012249442
"133";"10352097";"1700016C15Rik";"69428";"RIKEN cDNA 1700016C15 gene";-0,0104595839983075;6,38826620471536;-0,129325818792388;0,899528000826266;0,965829627913145;-6,37134657353345
"134";"10352119";"Desi2";"78825";"desumoylating isopeptidase 2";-0,373954224125985;10,5101506754651;-5,4354217312103;0,000236205753921086;0,0228352507165863;0,89690599750342
"135";"10352143";"Kif26b";"269152";"kinesin family member 26B";0,270578346268969;7,83227086593261;2,03362554461115;0,067871114289054;0,327731593736393;-4,53333998293418
"136";"10352194";"Cdc42bpa";"226751";"CDC42 binding protein kinase alpha";0,186986841835633;10,8868046565117;1,19568624011471;0,257955825874199;0,610366155306259;-5,66833913445939
"137";"10352234";"Itpkb";"320404";"inositol 1,4,5-trisphosphate 3-kinase B";0,329853932087167;8,82320598953947;1,74548118901371;0,109858076251293;0,414520250539265;-4,96177692922184
"138";"10352267";"Lin9";"72568";"lin-9 homolog (C. elegans)";0,00453103115583176;8,28379883849792;0,0438686645340106;0,965826876273332;0,989081189578458;-6,37921194180455
"139";"10352320";"Tmem63a";"208795";"transmembrane protein 63a";0,145094222802058;10,1109469704429;1,20853931002596;0,253183314788063;0,60580166079652;-5,65393497201371
"140";"10352439";"Susd4";"96935";"sushi domain containing 4";-0,241536581165102;9,03618531645474;-0,742155607301036;0,474163292122108;0,779302215825449;-6,09485333612564
"141";"10352448";"Dusp10";"63953";"dual specificity phosphatase 10";-0,656008992600132;11,8173024461695;-4,09436804087303;0,00192885101790095;0,0575869269562773;-1,1366349890596
"142";"10352661";"Ptpn14";"19250";"protein tyrosine phosphatase, non-receptor type 14";0,156439268549885;10,049776444244;1,59872618959573;0,139320213328626;0,463447256323724;-5,16662596177546
"143";"10352722";"D730003I15Rik";"100504360";"RIKEN cDNA D730003I15 gene";0,0557980252671095;7,08648653841863;0,552401747025247;0,592162568795088;0,845351627745449;-6,22029083936909
"144";"10352735";"Ints7";"77065";"integrator complex subunit 7";0,0577773959754726;10,774237304786;0,970869654902533;0,353306913010366;0,697406683596892;-5,90057583205207
"145";"10352756";"Lpgat1";"226856";"lysophosphatidylglycerol acyltransferase 1";-0,0694394608724203;11,6235442516854;-1,26034311935819;0,234660130757736;0,582347268261864;-5,59472159552114
"146";"10352767";"Nek2";"18005";"NIMA (never in mitosis gene a)-related expressed kinase 2";0,00983755791363716;7,53936358539535;0,112578249037269;0,912474554427231;0,970412481919152;-6,37349838722999
"147";"10352794";"Gm10516";"100038712";"predicted gene 10516";-0,0123046277000149;7,06844529560668;-0,161146404855287;0,875016910013147;0,956525069103395;-6,36644040850896
"148";"10352798";"Kcnh1";"16510";"potassium voltage-gated channel, subfamily H (eag-related), member 1";0,454077636457875;7,92512712646231;2,7702674999501;0,0188484679516437;0,176487038477106;-3,33963658064003
"149";"10352815";"Irf6";"54139";"interferon regulatory factor 6";-0,599206672183003;10,3982548043904;-3,37048801119437;0,00659420296131966;0,103288827249066;-2,33056334417859
"150";"10352838";"Lamb3";"16780";"laminin, beta 3";-0,0639525959391509;10,029702471873;-0,502224941516025;0,625807210067445;0,863616083354156;-6,24769444678275
"151";"10352954";"Hmgb3";"15354";"high mobility group box 3";-0,0688217609460793;10,7372394032405;-1,01137939393868;0,334428006326361;0,684353765547978;-5,86159938336838
"152";"10352957";"Rgs20";"58175";"regulator of G-protein signaling 20";0,356469801042501;7,62582313268997;2,14079985265315;0,0565160934599138;0,299822291508434;-4,36678217416555
"153";"10353010";"Mybl1";"17864";"myeloblastosis oncogene-like 1";0,151658032400665;9,13985897743999;0,484035668634153;0,638233660849754;0,868390464813667;-6,2570156901851
"154";"10353036";"Tcf24";"100039596";"transcription factor 24";-0,178976020791971;7,97928120279026;-0,761772626863241;0,462855382837473;0,775756627443916;-6,07998031836076
"155";"10353117";"Slco5a1";"240726";"solute carrier organic anion transporter family, member 5A1";-0,161471098628403;6,79307574874221;-1,35352995127077;0,204123457525252;0,549144738155818;-5,48370851190385
"156";"10353181";"Lactb2";"212442";"lactamase, beta 2";-0,183328889817485;11,2780556161215;-2,46177542883156;0,0323883027394585;0,225201554635029;-3,85106256043834
"157";"10353309";"Jph1";"57339";"junctophilin 1";0,115512599271146;7,0537981044088;0,849456929019396;0,414453884320685;0,742421981304641;-6,00931481382615
"158";"10353420";"Mcm3";"17215";"minichromosome maintenance complex component 3";-0,0788383189851718;8,35764009722315;-1,09412210883164;0,298209275702929;0,650929924383812;-5,77798680500459
"159";"10353438";"Tram2";"170829";"translocating chain-associating membrane protein 2";-0,073424880365959;10,6146517035732;-0,766574761306718;0,460113728975414;0,774161401920219;-6,07628666655927
"160";"10353549";"Fam135a";"68187";"family with sequence similarity 135, member A";-0,0447130430158893;10,7005457548052;-0,688461875809504;0,505991991807118;0,801970442979739;-6,13376925839384
